CO2 emissions by region
"Reference,date=2019-2-7T08:10:08-07:00",EU-15,913.7544110629998,973.150117304,878.6023973702827,896.3348251503672,920.8768878989636,932.9847259752995,938.7520799088151,936.1522331666745,942.9505242786397,939.8158646827405,937.9053290712852,942.3709435837114,945.8559512967458,957.4612171782205,969.9127264865332,969.9654899409107,978.6650912782897,1004.3788504671501,1012.61757423874,1013.6390470359455,1017.5372489353985,MTC,
"Reference,date=2019-2-7T08:10:08-07:00",Europe_Eastern,233.80443670299994,112.23591120999995,99.54841792200001,98.45083503849001,100.70740730373998,104.38736117112005,106.73552371141007,107.83365879027993,108.2470596316499,108.26236406718,108.30000912637006,109.12294908454497,109.37403451776893,111.05345482096234,112.2856183376206,111.21052267724497,113.58383465763625,132.14460966487042,131.56263214639705,129.16180757967342,127.01131896788561,MTC,
"Reference,date=2019-2-7T08:10:08-07:00",Europe_Non_EU,74.93816317000005,98.28248072356999,111.97244920660002,126.49968492899998,140.01017132210006,154.43207162290008,167.21232490837002,177.90462492220004,186.72562306710006,194.0158319109898,200.62696434863,207.5526270726999,214.6229952760997,221.2522569197001,226.3197627202,227.64801881089994,228.5672822317613,231.56978946687875,229.22772406246787,226.40576753442465,224.89929174210246,MTC,
"Reference,date=2019-2-7T08:10:08-07:00",European Free Trade Association,21.197981289999998,23.978598939670004,24.294033342099997,25.8073149262,27.42194225265715,28.877312691090005,30.18059251805003,31.27170799724,32.05779087283,32.941051624850026,34.159594286320015,35.69704937485699,36.90293811861698,38.50910204519898,40.233109039563985,41.64166347173799,45.11195860565297,65.93947432286501,66.84943346183398,65.86762140827302,64.96814384033196,MTC,
"Reference,date=2019-2-7T08:10:08-07:00",India,179.64478350000002,361.58692779999996,501.5749136000002,681.7122251600003,917.8844960699994,1159.0918015700013,1412.5129388200003,1666.047551123999,1920.9882671941164,2164.247291200226,2390.9892427393934,2605.5420945775772,2805.4130956048275,2982.434021349038,3133.2161203912024,3221.127979332063,3285.4914817537547,3342.9957359672503,3344.6143468725163,3317.3078324839316,3283.736035978173,MTC,
"Reference,date=2019-2-7T08:10:08-07:00",Indonesia,42.22497493029999,98.5820064808,120.84522974100003,153.04131073499994,188.70456507839984,235.02907478029996,280.15751897759986,322.59055521499994,364.6001244790002,402.1171837787997,434.4865108249,464.49094184910007,491.47959945469995,514.9128785519999,534.5272915750002,545.6686918170002,557.8154522760001,586.7161390100006,590.8592600199997,589.1917956719994,585.9468282920002,MTC,
"Reference,date=2019-2-7T08:10:08-07:00",Japan,313.13254450000017,355.8802277199999,326.5600984999999,342.95669611,342.4126120800001,341.4770119799998,339.00341311299957,333.64875714299984,329.60098811800003,324.6186472900001,318.8822539019999,312.60441894400003,306.5026786440002,300.65345168399966,294.53228179399997,275.55435998300004,269.2907260360001,272.70210985399984,262.1677414269998,250.115535285,241.29055097299994,MTC,
"Reference,date=2019-2-7T08:10:08-07:00",Mexico,79.79115695,119.64267945999998,125.96066404800001,139.98899256099995,154.83506694699997,170.53807016199988,185.965436532,200.28707098299995,214.5725770729999,228.060155058,242.06643082300025,256.626218104,269.8527044364037,284.4013969563415,298.7436629530217,312.11533715888584,327.3448945484836,362.7747815809812,376.6808197960911,386.789368096673,397.86125020097006,MTC,
"Reference,date=2019-2-7T08:10:08-07:00",Middle East,185.7851097,375.28033496599994,492.6808558739999,540.7914193158999,586.9379527451,641.3540873771004,692.9461300073198,738.489226588231,781.1682106996699,820.3556463015804,856.0579903712356,896.34491065331,921.2758752575435,956.5137925962782,990.1156571266712,1022.146670258434,1048.7786590337591,1097.63475692873,1130.6074069244899,1153.2435613394998,1181.1739401082993,MTC,
"Reference,date=2019-2-7T08:10:08-07:00",Pakistan,17.847459165,35.31601034000001,43.56550593,54.17850072800002,65.816452634,78.26649337330001,92.6650199069824,109.17414840317352,128.30343725392012,149.8676571868099,173.30462275123998,199.3315164964001,224.3629899376301,251.77955618983992,280.1220705004697,308.6698131367999,335.8066599791003,364.18368380484975,390.3643632610103,415.63804444658996,442.9079540896198,MTC,
"Reference,date=2019-2-7T08:10:08-07:00",Russia,673.7393012599998,451.74495173199995,465.2354229490002,491.51034121499987,486.181214519,500.4836952100996,509.35751158010027,511.9508900608001,510.2734595157999,505.91250222939993,499.57406830729985,496.00854752469985,475.66918602437795,475.406703783225,473.7230565005201,469.20333931923716,470.1472902663212,495.4840276751007,500.7501556262828,500.14060495735873,502.35870589363327,MTC,
"Reference,date=2019-2-7T08:10:08-07:00",South Africa,94.91458393000002,121.35015702000001,126.18523155000003,127.205247296,134.86497010799997,148.65790204830012,160.32172180720013,169.17817110529995,175.93337087060004,181.18492291963943,185.79949555169347,190.79758525557153,196.28199881094034,201.63294656671715,204.89054009560112,207.8387346596589,207.71383532676936,204.69534272652822,200.4614983809186,195.5063213285611,191.1484344236799,MTC,
"Reference,date=2019-2-7T08:10:08-07:00",South America_Northern,31.45396546200001,46.8898370889,59.508765092200015,57.489011614000006,50.79403044989997,55.22568053579998,58.890693275100006,61.88921602809998,64.27684952236949,67.02297865535202,69.7814580905398,73.4988618832509,75.27370864343901,79.96322460496198,84.34893943482,88.42786263752001,94.47105139349999,121.44110108449996,126.664194703,128.65615301879996,130.74642381339993,MTC,
"Reference,date=2019-2-7T08:10:08-07:00",South America_Southern,21.374224051000002,38.95440615199998,51.05122952899998,65.3546714251,72.91413655599999,85.48576383499997,97.36839722000003,108.19024189689996,118.03052545259992,127.71018296230996,136.95940885168,145.9169469214999,153.64578942896995,161.61735828762994,168.86135999359107,172.2152596689242,178.08554030038783,193.60165574680164,195.13759535923194,191.64354704521384,190.6416088551286,MTC,
"Reference,date=2019-2-7T08:10:08-07:00",South Asia,7.333791643999999,19.240247417600006,24.77968535,35.366859995,47.83843020800003,63.01595065400002,79.49630805500001,96.95842713939997,116.50454079900004,138.01085055821585,160.59768101189738,184.82651474265754,206.93955483313843,230.78340402734565,254.90856599373794,278.8597572323296,301.7639797805998,326.20271098600017,350.353174157,373.44507265499976,398.7291088440001,MTC,
"Reference,date=2019-2-7T08:10:08-07:00",South Korea,72.65612785999997,144.58997409950004,169.46143895300006,177.54691592480003,187.87459187977987,195.03346273338013,198.36026565229295,197.31772090854187,193.04723606581706,186.83017587440403,180.26843807309803,174.38095751937402,168.52681632552992,163.17366809347408,157.29289188843993,150.0726810011409,142.656981485049,136.34154939332404,130.35883954586708,124.67814612316705,119.73642160749098,MTC,
"Reference,date=2019-2-7T08:10:08-07:00",Southeast Asia,119.08190064974994,230.15797372810002,284.60837026120004,336.15689655159986,392.23075218979994,450.67334405070034,506.4739588181998,558.2225574234004,609.7553339757001,659.2298664691998,705.8413784219996,753.8719432997008,800.4540975788806,846.0604637681403,888.4945938108,920.3662030422065,951.0188610554915,995.6452286321852,1020.1365335156233,1035.5704879394139,1051.5337122322617,MTC,
"Reference,date=2019-2-7T08:10:08-07:00",Taiwan,35.98282114,79.08602359999999,78.1773596,89.41570222640007,96.67851677300004,101.49608962500001,104.4150013089999,106.48016033919991,108.11348680800005,108.8424042820001,108.58896160399999,108.04414724880003,108.89795392930002,110.33209701940002,111.5533127968,107.03346228840006,106.01667365010002,105.4991608572,105.2293258791,104.67331570795002,104.80370029893992,MTC,
"Reference,date=2019-2-7T08:10:08-07:00",USA,1380.6360401000002,1613.6145837000001,1504.4685933000003,1599.4378319,1685.2829059000003,1745.5394432800003,1788.6828389299997,1811.46465047,1843.594847139001,1858.4980618410016,1869.7759036851826,1891.0760859613297,1926.0222217629191,1966.5383501976098,1999.8182145908927,1993.3797309644926,2006.105781360751,2041.1864758202732,2048.963120489105,2045.8533500892165,2042.2217353339938,MTC,
